snapshot_ts_utc,snapshot_label,odds_event_id,game_pk,game_date_et,commence_time_utc,home_team,away_team,bookmaker,market,outcome,point,price_american,price_decimal
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,fanduel,h2h,Detroit Tigers,,-138,1.7246
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,fanduel,spreads,Athletics,1.5,-128,1.7812
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,fanduel,spreads,Detroit Tigers,-1.5,106,2.06
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,fanduel,totals,Over,10.5,-115,1.8696
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,fanduel,totals,Under,10.5,-105,1.9524
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,h2h,Athletics,,127,2.27
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,h2h,Detroit Tigers,,-140,1.7143
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,spreads,Athletics,1.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,spreads,Detroit Tigers,-1.5,100,2.0
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,totals,Over,10.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betonlineag,totals,Under,10.5,100,2.0
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,h2h,Athletics,,127,2.27
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,h2h,Detroit Tigers,,-140,1.7143
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,spreads,Athletics,1.5,-117,1.8547
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,spreads,Detroit Tigers,-1.5,103,2.03
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,totals,Over,10.5,-118,1.8475
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,lowvig,totals,Under,10.5,103,2.03
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,h2h,Athletics,,126,2.26
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,h2h,Detroit Tigers,,-149,1.6711
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,spreads,Athletics,1.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,spreads,Detroit Tigers,-1.5,102,2.02
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,totals,Over,10.5,-119,1.8403
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,mybookieag,totals,Under,10.5,-103,1.9709
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,h2h,Athletics,,123,2.23
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,h2h,Detroit Tigers,,-149,1.6711
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,spreads,Athletics,1.5,-125,1.8
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,spreads,Detroit Tigers,-1.5,103,2.03
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,totals,Over,10.5,-115,1.8696
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,draftkings,totals,Under,10.5,-104,1.9615
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,h2h,Athletics,,120,2.2
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,h2h,Detroit Tigers,,-145,1.6897
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,spreads,Athletics,1.5,-125,1.8
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,spreads,Detroit Tigers,-1.5,105,2.05
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,totals,Over,10.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betmgm,totals,Under,10.5,100,2.0
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,h2h,Athletics,,124,2.24
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,h2h,Detroit Tigers,,-148,1.6757
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,spreads,Athletics,1.5,-125,1.8
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,spreads,Detroit Tigers,-1.5,105,2.05
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,totals,Over,10.5,-110,1.9091
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,bovada,totals,Under,10.5,-110,1.9091
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,h2h,Athletics,,123,2.23
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,h2h,Detroit Tigers,,-143,1.6993
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,spreads,Athletics,1.5,-129,1.7752
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,spreads,Detroit Tigers,-1.5,106,2.06
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,totals,Over,10.5,-113,1.885
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betrivers,totals,Under,10.5,-106,1.9434
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,h2h,Athletics,,126,2.26
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,h2h,Detroit Tigers,,-140,1.7143
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,spreads,Athletics,1.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,spreads,Detroit Tigers,-1.5,100,2.0
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,totals,Over,10.5,-120,1.8333
2026-08-01T14:53:25Z,open,54d17e06d14159867e038e2ea043aabd,824972.0,2026-08-01,2026-08-02T01:41:00Z,Athletics,Detroit Tigers,betus,totals,Under,10.5,100,2.0
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,h2h,St. Louis Cardinals,,142,2.42
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,h2h,Toronto Blue Jays,,-154,1.6494
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,spreads,St. Louis Cardinals,1.5,-160,1.625
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,spreads,Toronto Blue Jays,-1.5,132,2.32
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,totals,Over,8.5,-104,1.9615
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,fanduel,totals,Under,8.5,-118,1.8475
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,h2h,St. Louis Cardinals,,135,2.35
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,h2h,Toronto Blue Jays,,-159,1.6289
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,spreads,St. Louis Cardinals,1.5,-156,1.641
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,spreads,Toronto Blue Jays,-1.5,132,2.32
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,totals,Over,8.5,-107,1.9346
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,mybookieag,totals,Under,8.5,-114,1.8772
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,h2h,St. Louis Cardinals,,145,2.45
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,h2h,Toronto Blue Jays,,-160,1.625
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,spreads,St. Louis Cardinals,1.5,-150,1.6667
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,spreads,Toronto Blue Jays,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,totals,Over,8.5,102,2.02
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betonlineag,totals,Under,8.5,-122,1.8197
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,h2h,St. Louis Cardinals,,145,2.45
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,h2h,Toronto Blue Jays,,-160,1.625
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,spreads,St. Louis Cardinals,1.5,-149,1.6711
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,spreads,Toronto Blue Jays,-1.5,132,2.32
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,totals,Over,8.5,105,2.05
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,lowvig,totals,Under,8.5,-120,1.8333
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,h2h,St. Louis Cardinals,,136,2.36
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,h2h,Toronto Blue Jays,,-164,1.6098
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,spreads,St. Louis Cardinals,1.5,-157,1.6369
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,spreads,Toronto Blue Jays,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,totals,Over,8.5,-104,1.9615
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,draftkings,totals,Under,8.5,-116,1.8621
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,h2h,St. Louis Cardinals,,135,2.35
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,h2h,Toronto Blue Jays,,-165,1.6061
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,spreads,St. Louis Cardinals,1.5,-155,1.6452
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,spreads,Toronto Blue Jays,-1.5,125,2.25
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,totals,Over,8.5,-105,1.9524
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betmgm,totals,Under,8.5,-115,1.8696
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,h2h,St. Louis Cardinals,,135,2.35
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,h2h,Toronto Blue Jays,,-161,1.6211
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,spreads,St. Louis Cardinals,1.5,-160,1.625
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,spreads,Toronto Blue Jays,-1.5,135,2.35
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,totals,Over,8.5,100,2.0
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,bovada,totals,Under,8.5,-120,1.8333
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,h2h,St. Louis Cardinals,,138,2.38
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,h2h,Toronto Blue Jays,,-155,1.6452
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,spreads,St. Louis Cardinals,1.5,-150,1.6667
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,spreads,Toronto Blue Jays,-1.5,130,2.3
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,totals,Over,8.5,100,2.0
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betus,totals,Under,8.5,-120,1.8333
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,h2h,St. Louis Cardinals,,133,2.33
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,h2h,Toronto Blue Jays,,-152,1.6579
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,spreads,St. Louis Cardinals,1.5,-177,1.565
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,spreads,Toronto Blue Jays,-1.5,143,2.43
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,totals,Over,8.0,-117,1.8547
2026-08-01T16:26:31Z,midday,887515990979436aed352a22f6f8fdff,822781.0,2026-08-01,2026-08-01T19:08:00Z,Toronto Blue Jays,St. Louis Cardinals,betrivers,totals,Under,8.0,-104,1.9615
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,h2h,Chicago White Sox,,148,2.48
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,h2h,Tampa Bay Rays,,-160,1.625
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,spreads,Chicago White Sox,1.5,-160,1.625
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,spreads,Tampa Bay Rays,-1.5,132,2.32
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,totals,Over,7.5,-115,1.8696
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,fanduel,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,h2h,Chicago White Sox,,142,2.42
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,h2h,Tampa Bay Rays,,-168,1.5952
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,spreads,Chicago White Sox,1.5,-142,1.7042
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,spreads,Tampa Bay Rays,-1.5,121,2.21
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,totals,Over,7.5,-116,1.8621
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,mybookieag,totals,Under,7.5,-105,1.9524
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,h2h,Chicago White Sox,,153,2.53
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,h2h,Tampa Bay Rays,,-169,1.5917
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,spreads,Chicago White Sox,1.5,-133,1.7519
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,spreads,Tampa Bay Rays,-1.5,118,2.18
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,totals,Over,7.5,-113,1.885
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,lowvig,totals,Under,7.5,-102,1.9804
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,h2h,Chicago White Sox,,153,2.53
2026-08-01T16:26:31Z,midday,2984d38103bf67fc68bc0fb23e98ad8e,822944.0,2026-08-01,2026-08-01T20:11:00Z,Tampa Bay Rays,Chicago White Sox,betonlineag,h2h,Tampa Bay Rays,,-169,1.5917
