config_id,day_map,min_move_cents,evenly_matched_max_abs_ml,heavy_fav_abs_ml,split,n_bets,wins,losses,pushes,profit,roi
PPPPPP-m5-e120-h200,PPPPPP,5,120,200,train,10110,5806,4304,0,-26645.74,-2.64
PPPPPP-m5-e120-h200,PPPPPP,5,120,200,valid,1699,1005,694,0,-1583.53,-0.93
PPPPPP-m5-e120-h250,PPPPPP,5,120,250,train,10110,5806,4304,0,-26645.74,-2.64
PPPPPP-m5-e120-h250,PPPPPP,5,120,250,valid,1699,1005,694,0,-1583.53,-0.93
PPPPPP-m5-e120-h300,PPPPPP,5,120,300,train,10110,5806,4304,0,-26645.74,-2.64
PPPPPP-m5-e120-h300,PPPPPP,5,120,300,valid,1699,1005,694,0,-1583.53,-0.93
PPPPPP-m5-e130-h200,PPPPPP,5,130,200,train,10110,5668,4442,0,-30355.25,-3.0
PPPPPP-m5-e130-h200,PPPPPP,5,130,200,valid,1699,980,719,0,-2741.65,-1.61
PPPPPP-m5-e130-h250,PPPPPP,5,130,250,train,10110,5668,4442,0,-30355.25,-3.0
PPPPPP-m5-e130-h250,PPPPPP,5,130,250,valid,1699,980,719,0,-2741.65,-1.61
PPPPPP-m5-e130-h300,PPPPPP,5,130,300,train,10110,5668,4442,0,-30355.25,-3.0
PPPPPP-m5-e130-h300,PPPPPP,5,130,300,valid,1699,980,719,0,-2741.65,-1.61
PPPPPP-m5-e140-h200,PPPPPP,5,140,200,train,10110,5555,4555,0,-28316.87,-2.8
PPPPPP-m5-e140-h200,PPPPPP,5,140,200,valid,1699,951,748,0,-4729.44,-2.78
PPPPPP-m5-e140-h250,PPPPPP,5,140,250,train,10110,5555,4555,0,-28316.87,-2.8
PPPPPP-m5-e140-h250,PPPPPP,5,140,250,valid,1699,951,748,0,-4729.44,-2.78
PPPPPP-m5-e140-h300,PPPPPP,5,140,300,train,10110,5555,4555,0,-28316.87,-2.8
PPPPPP-m5-e140-h300,PPPPPP,5,140,300,valid,1699,951,748,0,-4729.44,-2.78
PPPPPP-m10-e120-h200,PPPPPP,10,120,200,train,7625,4431,3194,0,-19243.11,-2.52
PPPPPP-m10-e120-h200,PPPPPP,10,120,200,valid,1259,755,504,0,-189.0,-0.15
PPPPPP-m10-e120-h250,PPPPPP,10,120,250,train,7625,4431,3194,0,-19243.11,-2.52
PPPPPP-m10-e120-h250,PPPPPP,10,120,250,valid,1259,755,504,0,-189.0,-0.15
PPPPPP-m10-e120-h300,PPPPPP,10,120,300,train,7625,4431,3194,0,-19243.11,-2.52
PPPPPP-m10-e120-h300,PPPPPP,10,120,300,valid,1259,755,504,0,-189.0,-0.15
PPPPPP-m10-e130-h200,PPPPPP,10,130,200,train,7625,4359,3266,0,-16640.47,-2.18
PPPPPP-m10-e130-h200,PPPPPP,10,130,200,valid,1259,747,512,0,901.7,0.72
PPPPPP-m10-e130-h250,PPPPPP,10,130,250,train,7625,4359,3266,0,-16640.47,-2.18
PPPPPP-m10-e130-h250,PPPPPP,10,130,250,valid,1259,747,512,0,901.7,0.72
PPPPPP-m10-e130-h300,PPPPPP,10,130,300,train,7625,4359,3266,0,-16640.47,-2.18
PPPPPP-m10-e130-h300,PPPPPP,10,130,300,valid,1259,747,512,0,901.7,0.72
PPPPPP-m10-e140-h200,PPPPPP,10,140,200,train,7625,4275,3350,0,-15958.26,-2.09
PPPPPP-m10-e140-h200,PPPPPP,10,140,200,valid,1259,717,542,0,-2630.52,-2.09
PPPPPP-m10-e140-h250,PPPPPP,10,140,250,train,7625,4275,3350,0,-15958.26,-2.09
PPPPPP-m10-e140-h250,PPPPPP,10,140,250,valid,1259,717,542,0,-2630.52,-2.09
PPPPPP-m10-e140-h300,PPPPPP,10,140,300,train,7625,4275,3350,0,-15958.26,-2.09
PPPPPP-m10-e140-h300,PPPPPP,10,140,300,valid,1259,717,542,0,-2630.52,-2.09
PPPPPP-m15-e120-h200,PPPPPP,15,120,200,train,5453,3196,2257,0,-14721.19,-2.7
PPPPPP-m15-e120-h200,PPPPPP,15,120,200,valid,905,554,351,0,1067.3,1.18
PPPPPP-m15-e120-h250,PPPPPP,15,120,250,train,5453,3196,2257,0,-14721.19,-2.7
PPPPPP-m15-e120-h250,PPPPPP,15,120,250,valid,905,554,351,0,1067.3,1.18
PPPPPP-m15-e120-h300,PPPPPP,15,120,300,train,5453,3196,2257,0,-14721.19,-2.7
PPPPPP-m15-e120-h300,PPPPPP,15,120,300,valid,905,554,351,0,1067.3,1.18
PPPPPP-m15-e130-h200,PPPPPP,15,130,200,train,5453,3166,2287,0,-9933.49,-1.82
PPPPPP-m15-e130-h200,PPPPPP,15,130,200,valid,905,543,362,0,815.22,0.9
PPPPPP-m15-e130-h250,PPPPPP,15,130,250,train,5453,3166,2287,0,-9933.49,-1.82
PPPPPP-m15-e130-h250,PPPPPP,15,130,250,valid,905,543,362,0,815.22,0.9
PPPPPP-m15-e130-h300,PPPPPP,15,130,300,train,5453,3166,2287,0,-9933.49,-1.82
PPPPPP-m15-e130-h300,PPPPPP,15,130,300,valid,905,543,362,0,815.22,0.9
PPPPPP-m15-e140-h200,PPPPPP,15,140,200,train,5453,3117,2336,0,-8304.45,-1.52
PPPPPP-m15-e140-h200,PPPPPP,15,140,200,valid,905,521,384,0,-1897.43,-2.1
PPPPPP-m15-e140-h250,PPPPPP,15,140,250,train,5453,3117,2336,0,-8304.45,-1.52
PPPPPP-m15-e140-h250,PPPPPP,15,140,250,valid,905,521,384,0,-1897.43,-2.1
PPPPPP-m15-e140-h300,PPPPPP,15,140,300,train,5453,3117,2336,0,-8304.45,-1.52
PPPPPP-m15-e140-h300,PPPPPP,15,140,300,valid,905,521,384,0,-1897.43,-2.1
PPPPPP-m20-e120-h200,PPPPPP,20,120,200,train,3925,2314,1611,0,-12793.24,-3.26
PPPPPP-m20-e120-h200,PPPPPP,20,120,200,valid,663,418,245,0,2202.2,3.32
PPPPPP-m20-e120-h250,PPPPPP,20,120,250,train,3925,2314,1611,0,-12793.24,-3.26
PPPPPP-m20-e120-h250,PPPPPP,20,120,250,valid,663,418,245,0,2202.2,3.32
PPPPPP-m20-e120-h300,PPPPPP,20,120,300,train,3925,2314,1611,0,-12793.24,-3.26
PPPPPP-m20-e120-h300,PPPPPP,20,120,300,valid,663,418,245,0,2202.2,3.32
PPPPPP-m20-e130-h200,PPPPPP,20,130,200,train,3925,2310,1615,0,-7329.65,-1.87
PPPPPP-m20-e130-h200,PPPPPP,20,130,200,valid,663,405,258,0,665.92,1.0
PPPPPP-m20-e130-h250,PPPPPP,20,130,250,train,3925,2310,1615,0,-7329.65,-1.87
PPPPPP-m20-e130-h250,PPPPPP,20,130,250,valid,663,405,258,0,665.92,1.0
PPPPPP-m20-e130-h300,PPPPPP,20,130,300,train,3925,2310,1615,0,-7329.65,-1.87
PPPPPP-m20-e130-h300,PPPPPP,20,130,300,valid,663,405,258,0,665.92,1.0
PPPPPP-m20-e140-h200,PPPPPP,20,140,200,train,3925,2268,1657,0,-8092.52,-2.06
PPPPPP-m20-e140-h200,PPPPPP,20,140,200,valid,663,390,273,0,-1047.55,-1.58
PPPPPP-m20-e140-h250,PPPPPP,20,140,250,train,3925,2268,1657,0,-8092.52,-2.06
PPPPPP-m20-e140-h250,PPPPPP,20,140,250,valid,663,390,273,0,-1047.55,-1.58
PPPPPP-m20-e140-h300,PPPPPP,20,140,300,train,3925,2268,1657,0,-8092.52,-2.06
PPPPPP-m20-e140-h300,PPPPPP,20,140,300,valid,663,390,273,0,-1047.55,-1.58
PPPPPV-m5-e120-h200,PPPPPV,5,120,200,train,10110,5490,4620,0,-30446.62,-3.01
PPPPPV-m5-e120-h200,PPPPPV,5,120,200,valid,1699,952,747,0,115.53,0.07
PPPPPV-m5-e120-h250,PPPPPV,5,120,250,train,10110,5490,4620,0,-30446.62,-3.01
PPPPPV-m5-e120-h250,PPPPPV,5,120,250,valid,1699,952,747,0,115.53,0.07
PPPPPV-m5-e120-h300,PPPPPV,5,120,300,train,10110,5490,4620,0,-30446.62,-3.01
PPPPPV-m5-e120-h300,PPPPPV,5,120,300,valid,1699,952,747,0,115.53,0.07
PPPPPV-m5-e130-h200,PPPPPV,5,130,200,train,10110,5370,4740,0,-34947.17,-3.46
PPPPPV-m5-e130-h200,PPPPPV,5,130,200,valid,1699,939,760,0,553.59,0.33
PPPPPV-m5-e130-h250,PPPPPV,5,130,250,train,10110,5370,4740,0,-34947.17,-3.46
PPPPPV-m5-e130-h250,PPPPPV,5,130,250,valid,1699,939,760,0,553.59,0.33
PPPPPV-m5-e130-h300,PPPPPV,5,130,300,train,10110,5370,4740,0,-34947.17,-3.46
PPPPPV-m5-e130-h300,PPPPPV,5,130,300,valid,1699,939,760,0,553.59,0.33
PPPPPV-m5-e140-h200,PPPPPV,5,140,200,train,10110,5293,4817,0,-30264.1,-2.99
PPPPPV-m5-e140-h200,PPPPPV,5,140,200,valid,1699,909,790,0,-2398.53,-1.41
PPPPPV-m5-e140-h250,PPPPPV,5,140,250,train,10110,5293,4817,0,-30264.1,-2.99
PPPPPV-m5-e140-h250,PPPPPV,5,140,250,valid,1699,909,790,0,-2398.53,-1.41
PPPPPV-m5-e140-h300,PPPPPV,5,140,300,train,10110,5293,4817,0,-30264.1,-2.99
PPPPPV-m5-e140-h300,PPPPPV,5,140,300,valid,1699,909,790,0,-2398.53,-1.41
PPPPPV-m10-e120-h200,PPPPPV,10,120,200,train,7625,4171,3454,0,-23954.99,-3.14
PPPPPV-m10-e120-h200,PPPPPV,10,120,200,valid,1259,714,545,0,1241.66,0.99
PPPPPV-m10-e120-h250,PPPPPV,10,120,250,train,7625,4171,3454,0,-23954.99,-3.14
PPPPPV-m10-e120-h250,PPPPPV,10,120,250,valid,1259,714,545,0,1241.66,0.99
PPPPPV-m10-e120-h300,PPPPPV,10,120,300,train,7625,4171,3454,0,-23954.99,-3.14
PPPPPV-m10-e120-h300,PPPPPV,10,120,300,valid,1259,714,545,0,1241.66,0.99
PPPPPV-m10-e130-h200,PPPPPV,10,130,200,train,7625,4103,3522,0,-23896.48,-3.13
PPPPPV-m10-e130-h200,PPPPPV,10,130,200,valid,1259,714,545,0,3355.0,2.66
PPPPPV-m10-e130-h250,PPPPPV,10,130,250,train,7625,4103,3522,0,-23896.48,-3.13
PPPPPV-m10-e130-h250,PPPPPV,10,130,250,valid,1259,714,545,0,3355.0,2.66
PPPPPV-m10-e130-h300,PPPPPV,10,130,300,train,7625,4103,3522,0,-23896.48,-3.13
PPPPPV-m10-e130-h300,PPPPPV,10,130,300,valid,1259,714,545,0,3355.0,2.66
PPPPPV-m10-e140-h200,PPPPPV,10,140,200,train,7625,4043,3582,0,-21702.2,-2.85
PPPPPV-m10-e140-h200,PPPPPV,10,140,200,valid,1259,684,575,0,-667.01,-0.53
PPPPPV-m10-e140-h250,PPPPPV,10,140,250,train,7625,4043,3582,0,-21702.2,-2.85
PPPPPV-m10-e140-h250,PPPPPV,10,140,250,valid,1259,684,575,0,-667.01,-0.53
PPPPPV-m10-e140-h300,PPPPPV,10,140,300,train,7625,4043,3582,0,-21702.2,-2.85
PPPPPV-m10-e140-h300,PPPPPV,10,140,300,valid,1259,684,575,0,-667.01,-0.53
PPPPPV-m15-e120-h200,PPPPPV,15,120,200,train,5453,3001,2452,0,-18779.48,-3.44
PPPPPV-m15-e120-h200,PPPPPV,15,120,200,valid,905,518,387,0,1758.44,1.94
PPPPPV-m15-e120-h250,PPPPPV,15,120,250,train,5453,3001,2452,0,-18779.48,-3.44
PPPPPV-m15-e120-h250,PPPPPV,15,120,250,valid,905,518,387,0,1758.44,1.94
PPPPPV-m15-e120-h300,PPPPPV,15,120,300,train,5453,3001,2452,0,-18779.48,-3.44
PPPPPV-m15-e120-h300,PPPPPV,15,120,300,valid,905,518,387,0,1758.44,1.94
PPPPPV-m15-e130-h200,PPPPPV,15,130,200,train,5453,2971,2482,0,-16040.39,-2.94
PPPPPV-m15-e130-h200,PPPPPV,15,130,200,valid,905,517,388,0,3031.43,3.35
PPPPPV-m15-e130-h250,PPPPPV,15,130,250,train,5453,2971,2482,0,-16040.39,-2.94
PPPPPV-m15-e130-h250,PPPPPV,15,130,250,valid,905,517,388,0,3031.43,3.35
PPPPPV-m15-e130-h300,PPPPPV,15,130,300,train,5453,2971,2482,0,-16040.39,-2.94
PPPPPV-m15-e130-h300,PPPPPV,15,130,300,valid,905,517,388,0,3031.43,3.35
PPPPPV-m15-e140-h200,PPPPPV,15,140,200,train,5453,2940,2513,0,-13227.49,-2.43
PPPPPV-m15-e140-h200,PPPPPV,15,140,200,valid,905,498,407,0,565.56,0.62
PPPPPV-m15-e140-h250,PPPPPV,15,140,250,train,5453,2940,2513,0,-13227.49,-2.43
PPPPPV-m15-e140-h250,PPPPPV,15,140,250,valid,905,498,407,0,565.56,0.62
PPPPPV-m15-e140-h300,PPPPPV,15,140,300,train,5453,2940,2513,0,-13227.49,-2.43
PPPPPV-m15-e140-h300,PPPPPV,15,140,300,valid,905,498,407,0,565.56,0.62
PPPPPV-m20-e120-h200,PPPPPV,20,120,200,train,3925,2173,1752,0,-15095.94,-3.85
PPPPPV-m20-e120-h200,PPPPPV,20,120,200,valid,663,391,272,0,2722.45,4.11
PPPPPV-m20-e120-h250,PPPPPV,20,120,250,train,3925,2173,1752,0,-15095.94,-3.85
PPPPPV-m20-e120-h250,PPPPPV,20,120,250,valid,663,391,272,0,2722.45,4.11
PPPPPV-m20-e120-h300,PPPPPV,20,120,300,train,3925,2173,1752,0,-15095.94,-3.85
PPPPPV-m20-e120-h300,PPPPPV,20,120,300,valid,663,391,272,0,2722.45,4.11
PPPPPV-m20-e130-h200,PPPPPV,20,130,200,train,3925,2167,1758,0,-11274.95,-2.87
PPPPPV-m20-e130-h200,PPPPPV,20,130,200,valid,663,386,277,0,2540.95,3.83
PPPPPV-m20-e130-h250,PPPPPV,20,130,250,train,3925,2167,1758,0,-11274.95,-2.87
PPPPPV-m20-e130-h250,PPPPPV,20,130,250,valid,663,386,277,0,2540.95,3.83
PPPPPV-m20-e130-h300,PPPPPV,20,130,300,train,3925,2167,1758,0,-11274.95,-2.87
PPPPPV-m20-e130-h300,PPPPPV,20,130,300,valid,663,386,277,0,2540.95,3.83
PPPPPV-m20-e140-h200,PPPPPV,20,140,200,train,3925,2137,1788,0,-11194.1,-2.85
PPPPPV-m20-e140-h200,PPPPPV,20,140,200,valid,663,371,292,0,553.66,0.84
PPPPPV-m20-e140-h250,PPPPPV,20,140,250,train,3925,2137,1788,0,-11194.1,-2.85
PPPPPV-m20-e140-h250,PPPPPV,20,140,250,valid,663,371,292,0,553.66,0.84
PPPPPV-m20-e140-h300,PPPPPV,20,140,300,train,3925,2137,1788,0,-11194.1,-2.85
PPPPPV-m20-e140-h300,PPPPPV,20,140,300,valid,663,371,292,0,553.66,0.84
PPPPVP-m5-e120-h200,PPPPVP,5,120,200,train,10110,5503,4607,0,-25268.04,-2.5
PPPPVP-m5-e120-h200,PPPPVP,5,120,200,valid,1699,930,769,0,-4738.21,-2.79
PPPPVP-m5-e120-h250,PPPPVP,5,120,250,train,10110,5503,4607,0,-25268.04,-2.5
PPPPVP-m5-e120-h250,PPPPVP,5,120,250,valid,1699,930,769,0,-4738.21,-2.79
PPPPVP-m5-e120-h300,PPPPVP,5,120,300,train,10110,5503,4607,0,-25268.04,-2.5
PPPPVP-m5-e120-h300,PPPPVP,5,120,300,valid,1699,930,769,0,-4738.21,-2.79
PPPPVP-m5-e130-h200,PPPPVP,5,130,200,train,10110,5379,4731,0,-30924.67,-3.06
PPPPVP-m5-e130-h200,PPPPVP,5,130,200,valid,1699,907,792,0,-6244.35,-3.68
PPPPVP-m5-e130-h250,PPPPVP,5,130,250,train,10110,5379,4731,0,-30924.67,-3.06
PPPPVP-m5-e130-h250,PPPPVP,5,130,250,valid,1699,907,792,0,-6244.35,-3.68
PPPPVP-m5-e130-h300,PPPPVP,5,130,300,train,10110,5379,4731,0,-30924.67,-3.06
PPPPVP-m5-e130-h300,PPPPVP,5,130,300,valid,1699,907,792,0,-6244.35,-3.68
PPPPVP-m5-e140-h200,PPPPVP,5,140,200,train,10110,5279,4831,0,-31066.81,-3.07
PPPPVP-m5-e140-h200,PPPPVP,5,140,200,valid,1699,882,817,0,-8066.04,-4.75
PPPPVP-m5-e140-h250,PPPPVP,5,140,250,train,10110,5279,4831,0,-31066.81,-3.07
PPPPVP-m5-e140-h250,PPPPVP,5,140,250,valid,1699,882,817,0,-8066.04,-4.75
PPPPVP-m5-e140-h300,PPPPVP,5,140,300,train,10110,5279,4831,0,-31066.81,-3.07
PPPPVP-m5-e140-h300,PPPPVP,5,140,300,valid,1699,882,817,0,-8066.04,-4.75
PPPPVP-m10-e120-h200,PPPPVP,10,120,200,train,7625,4188,3437,0,-16947.66,-2.22
PPPPVP-m10-e120-h200,PPPPVP,10,120,200,valid,1259,693,566,0,-4097.33,-3.25
PPPPVP-m10-e120-h250,PPPPVP,10,120,250,train,7625,4188,3437,0,-16947.66,-2.22
PPPPVP-m10-e120-h250,PPPPVP,10,120,250,valid,1259,693,566,0,-4097.33,-3.25
PPPPVP-m10-e120-h300,PPPPVP,10,120,300,train,7625,4188,3437,0,-16947.66,-2.22
PPPPVP-m10-e120-h300,PPPPVP,10,120,300,valid,1259,693,566,0,-4097.33,-3.25
PPPPVP-m10-e130-h200,PPPPVP,10,130,200,train,7625,4120,3505,0,-17037.84,-2.23
PPPPVP-m10-e130-h200,PPPPVP,10,130,200,valid,1259,682,577,0,-3984.72,-3.16
PPPPVP-m10-e130-h250,PPPPVP,10,130,250,train,7625,4120,3505,0,-17037.84,-2.23
PPPPVP-m10-e130-h250,PPPPVP,10,130,250,valid,1259,682,577,0,-3984.72,-3.16
PPPPVP-m10-e130-h300,PPPPVP,10,130,300,train,7625,4120,3505,0,-17037.84,-2.23
PPPPVP-m10-e130-h300,PPPPVP,10,130,300,valid,1259,682,577,0,-3984.72,-3.16
PPPPVP-m10-e140-h200,PPPPVP,10,140,200,train,7625,4041,3584,0,-18726.94,-2.46
PPPPVP-m10-e140-h200,PPPPVP,10,140,200,valid,1259,658,601,0,-6841.91,-5.43
PPPPVP-m10-e140-h250,PPPPVP,10,140,250,train,7625,4041,3584,0,-18726.94,-2.46
PPPPVP-m10-e140-h250,PPPPVP,10,140,250,valid,1259,658,601,0,-6841.91,-5.43
PPPPVP-m10-e140-h300,PPPPVP,10,140,300,train,7625,4041,3584,0,-18726.94,-2.46
PPPPVP-m10-e140-h300,PPPPVP,10,140,300,valid,1259,658,601,0,-6841.91,-5.43
PPPPVP-m15-e120-h200,PPPPVP,15,120,200,train,5453,3018,2435,0,-11208.94,-2.06
PPPPVP-m15-e120-h200,PPPPVP,15,120,200,valid,905,507,398,0,-2148.7,-2.37
PPPPVP-m15-e120-h250,PPPPVP,15,120,250,train,5453,3018,2435,0,-11208.94,-2.06
PPPPVP-m15-e120-h250,PPPPVP,15,120,250,valid,905,507,398,0,-2148.7,-2.37
PPPPVP-m15-e120-h300,PPPPVP,15,120,300,train,5453,3018,2435,0,-11208.94,-2.06
PPPPVP-m15-e120-h300,PPPPVP,15,120,300,valid,905,507,398,0,-2148.7,-2.37
PPPPVP-m15-e130-h200,PPPPVP,15,130,200,train,5453,2979,2474,0,-10359.92,-1.9
PPPPVP-m15-e130-h200,PPPPVP,15,130,200,valid,905,494,411,0,-3059.71,-3.38
PPPPVP-m15-e130-h250,PPPPVP,15,130,250,train,5453,2979,2474,0,-10359.92,-1.9
PPPPVP-m15-e130-h250,PPPPVP,15,130,250,valid,905,494,411,0,-3059.71,-3.38
PPPPVP-m15-e130-h300,PPPPVP,15,130,300,train,5453,2979,2474,0,-10359.92,-1.9
PPPPVP-m15-e130-h300,PPPPVP,15,130,300,valid,905,494,411,0,-3059.71,-3.38
PPPPVP-m15-e140-h200,PPPPVP,15,140,200,train,5453,2932,2521,0,-10600.74,-1.94
PPPPVP-m15-e140-h200,PPPPVP,15,140,200,valid,905,478,427,0,-4990.59,-5.51
PPPPVP-m15-e140-h250,PPPPVP,15,140,250,train,5453,2932,2521,0,-10600.74,-1.94
PPPPVP-m15-e140-h250,PPPPVP,15,140,250,valid,905,478,427,0,-4990.59,-5.51
PPPPVP-m15-e140-h300,PPPPVP,15,140,300,train,5453,2932,2521,0,-10600.74,-1.94
PPPPVP-m15-e140-h300,PPPPVP,15,140,300,valid,905,478,427,0,-4990.59,-5.51
PPPPVP-m20-e120-h200,PPPPVP,20,120,200,train,3925,2187,1738,0,-8169.52,-2.08
PPPPVP-m20-e120-h200,PPPPVP,20,120,200,valid,663,380,283,0,-487.06,-0.73
PPPPVP-m20-e120-h250,PPPPVP,20,120,250,train,3925,2187,1738,0,-8169.52,-2.08
PPPPVP-m20-e120-h250,PPPPVP,20,120,250,valid,663,380,283,0,-487.06,-0.73
PPPPVP-m20-e120-h300,PPPPVP,20,120,300,train,3925,2187,1738,0,-8169.52,-2.08
PPPPVP-m20-e120-h300,PPPPVP,20,120,300,valid,663,380,283,0,-487.06,-0.73
PPPPVP-m20-e130-h200,PPPPVP,20,130,200,train,3925,2172,1753,0,-6124.89,-1.56
PPPPVP-m20-e130-h200,PPPPVP,20,130,200,valid,663,364,299,0,-2749.52,-4.15
PPPPVP-m20-e130-h250,PPPPVP,20,130,250,train,3925,2172,1753,0,-6124.89,-1.56
PPPPVP-m20-e130-h250,PPPPVP,20,130,250,valid,663,364,299,0,-2749.52,-4.15
PPPPVP-m20-e130-h300,PPPPVP,20,130,300,train,3925,2172,1753,0,-6124.89,-1.56
PPPPVP-m20-e130-h300,PPPPVP,20,130,300,valid,663,364,299,0,-2749.52,-4.15
PPPPVP-m20-e140-h200,PPPPVP,20,140,200,train,3925,2131,1794,0,-8124.91,-2.07
PPPPVP-m20-e140-h200,PPPPVP,20,140,200,valid,663,353,310,0,-3974.42,-5.99
PPPPVP-m20-e140-h250,PPPPVP,20,140,250,train,3925,2131,1794,0,-8124.91,-2.07
PPPPVP-m20-e140-h250,PPPPVP,20,140,250,valid,663,353,310,0,-3974.42,-5.99
PPPPVP-m20-e140-h300,PPPPVP,20,140,300,train,3925,2131,1794,0,-8124.91,-2.07
PPPPVP-m20-e140-h300,PPPPVP,20,140,300,valid,663,353,310,0,-3974.42,-5.99
PPPPVV-m5-e120-h200,PPPPVV,5,120,200,train,10110,5187,4923,0,-29068.92,-2.88
PPPPVV-m5-e120-h200,PPPPVV,5,120,200,valid,1699,877,822,0,-3039.15,-1.79
PPPPVV-m5-e120-h250,PPPPVV,5,120,250,train,10110,5187,4923,0,-29068.92,-2.88
PPPPVV-m5-e120-h250,PPPPVV,5,120,250,valid,1699,877,822,0,-3039.15,-1.79
PPPPVV-m5-e120-h300,PPPPVV,5,120,300,train,10110,5187,4923,0,-29068.92,-2.88
PPPPVV-m5-e120-h300,PPPPVV,5,120,300,valid,1699,877,822,0,-3039.15,-1.79
PPPPVV-m5-e130-h200,PPPPVV,5,130,200,train,10110,5081,5029,0,-35516.59,-3.51
PPPPVV-m5-e130-h200,PPPPVV,5,130,200,valid,1699,866,833,0,-2949.11,-1.74
PPPPVV-m5-e130-h250,PPPPVV,5,130,250,train,10110,5081,5029,0,-35516.59,-3.51
PPPPVV-m5-e130-h250,PPPPVV,5,130,250,valid,1699,866,833,0,-2949.11,-1.74
PPPPVV-m5-e130-h300,PPPPVV,5,130,300,train,10110,5081,5029,0,-35516.59,-3.51
PPPPVV-m5-e130-h300,PPPPVV,5,130,300,valid,1699,866,833,0,-2949.11,-1.74
PPPPVV-m5-e140-h200,PPPPVV,5,140,200,train,10110,5017,5093,0,-33014.04,-3.27
PPPPVV-m5-e140-h200,PPPPVV,5,140,200,valid,1699,840,859,0,-5735.13,-3.38
PPPPVV-m5-e140-h250,PPPPVV,5,140,250,train,10110,5017,5093,0,-33014.04,-3.27
PPPPVV-m5-e140-h250,PPPPVV,5,140,250,valid,1699,840,859,0,-5735.13,-3.38
PPPPVV-m5-e140-h300,PPPPVV,5,140,300,train,10110,5017,5093,0,-33014.04,-3.27
PPPPVV-m5-e140-h300,PPPPVV,5,140,300,valid,1699,840,859,0,-5735.13,-3.38
PPPPVV-m10-e120-h200,PPPPVV,10,120,200,train,7625,3928,3697,0,-21659.54,-2.84
PPPPVV-m10-e120-h200,PPPPVV,10,120,200,valid,1259,652,607,0,-2666.67,-2.12
PPPPVV-m10-e120-h250,PPPPVV,10,120,250,train,7625,3928,3697,0,-21659.54,-2.84
PPPPVV-m10-e120-h250,PPPPVV,10,120,250,valid,1259,652,607,0,-2666.67,-2.12
PPPPVV-m10-e120-h300,PPPPVV,10,120,300,train,7625,3928,3697,0,-21659.54,-2.84
PPPPVV-m10-e120-h300,PPPPVV,10,120,300,valid,1259,652,607,0,-2666.67,-2.12
